,lat,lon,landmask,pv_land_cover_urban_high,wind_land_cover_urban_medium_high,fed_and_state_protected,wind_slope_over_20p,config
0,22.267113,-116.6951,0.0,0,0,0,0,def
1,22.30986,-116.625,0.0,0,0,0,0,def
2,22.352562,-116.55481,0.0,0,0,0,0,def
3,22.395226,-116.48456,0.0,0,0,0,0,def
4,22.437843,-116.414215,0.0,0,0,0,0,def
5,22.480408,-116.34378,0.0,0,0,0,0,def
6,22.522926,-116.273285,0.0,0,0,0,0,def
7,22.565407,-116.2027,0.0,0,0,0,0,def
8,22.607826,-116.132034,0.0,0,0,0,0,def
9,22.650215,-116.06128,0.0,0,0,0,0,def
10,22.692543,-115.99046,0.0,0,0,0,0,def
11,22.73484,-115.919556,0.0,0,0,0,0,def
12,22.777084,-115.84856,0.0,0,0,0,0,def
13,22.81929,-115.77748,0.0,0,0,0,0,def
14,22.86142,-115.70633,0.0,0,0,0,0,def
15,22.903534,-115.6351,0.0,0,0,0,0,def
16,22.945587,-115.56378,0.0,0,0,0,0,def
17,22.987587,-115.492386,0.0,0,0,0,0,def
18,23.029549,-115.4209,0.0,0,0,0,0,def
19,23.071457,-115.349335,0.0,0,0,0,0,def
20,23.113327,-115.27771,0.0,0,0,0,0,def
21,23.155136,-115.20598,0.0,0,0,0,0,def
22,23.1969,-115.13417,0.0,0,0,0,0,def
23,23.238617,-115.06229,0.0,0,0,0,0,def
24,23.280289,-114.990326,0.0,0,0,0,0,def
25,23.321907,-114.918274,0.0,0,0,0,0,def
26,23.36348,-114.84613,0.0,0,0,0,0,def
27,23.405006,-114.773926,0.0,0,0,0,0,def
28,23.446472,-114.70163,0.0,0,0,0,0,def
29,23.487892,-114.62926,0.0,0,0,0,0,def
30,23.529274,-114.55679,0.0,0,0,0,0,def
31,23.570587,-114.48425,0.0,0,0,0,0,def
32,23.611862,-114.41164,0.0,0,0,0,0,def
33,23.653091,-114.33894,0.0,0,0,0,0,def
34,23.694252,-114.26614,0.0,0,0,0,0,def
35,23.73539,-114.1933,0.0,0,0,0,0,def
36,23.776443,-114.12033,0.0,0,0,0,0,def
37,23.81746,-114.0473,0.0,0,0,0,0,def
38,23.858437,-113.9742,0.0,0,0,0,0,def
39,23.89936,-113.901,0.0,0,0,0,0,def
40,23.940224,-113.82773,0.0,0,0,0,0,def
41,23.981033,-113.75438,0.0,0,0,0,0,def
42,24.021797,-113.68094,0.0,0,0,0,0,def
43,24.062508,-113.60742,0.0,0,0,0,0,def
44,24.103165,-113.53381,0.0,0,0,0,0,def
45,24.143768,-113.46013,0.0,0,0,0,0,def
46,24.184326,-113.38635,0.0,0,0,0,0,def
47,24.22483,-113.312515,0.0,0,0,0,0,def
48,24.26529,-113.23859,0.0,0,0,0,0,def
49,24.30568,-113.16458,0.0,0,0,0,0,def
50,24.346031,-113.090485,0.0,0,0,0,0,def
51,24.386314,-113.0163,0.0,0,0,0,0,def
52,24.426544,-112.94205,0.0,0,0,0,0,def
53,24.466736,-112.86771,0.0,0,0,0,0,def
54,24.506866,-112.79329,0.0,0,0,0,0,def
55,24.546951,-112.71878,0.0,0,0,0,0,def
56,24.586967,-112.644196,0.0,0,0,0,0,def
57,24.626938,-112.569534,0.0,0,0,0,0,def
58,24.666847,-112.49478,0.0,0,0,0,0,def
59,24.70671,-112.41995,0.0,0,0,0,0,def
60,24.746521,-112.34503,0.0,0,0,0,0,def
61,24.78627,-112.27005,0.0,0,0,0,0,def
62,24.825966,-112.19496,1.0,0,0,0,0,def
63,24.865608,-112.1198,1.0,0,0,0,0,def
64,24.90519,-112.044556,1.0,0,0,0,0,def
65,24.944725,-111.96924,1.0,0,0,0,0,def
66,24.9842,-111.89383,1.0,0,0,0,0,def
67,25.023613,-111.818344,1.0,0,0,0,0,def
68,25.06298,-111.74277,1.0,0,0,0,0,def
69,25.102295,-111.667114,1.0,0,0,0,0,def
70,25.141556,-111.5914,1.0,0,0,0,0,def
71,25.180733,-111.51558,1.0,0,0,0,0,def
72,25.21988,-111.43968,1.0,0,0,0,0,def
73,25.258965,-111.36369,1.0,0,0,0,0,def
74,25.297981,-111.28763,1.0,0,0,0,0,def
75,25.33696,-111.21149,1.0,0,0,0,0,def
76,25.375862,-111.13527,1.0,0,0,0,0,def
77,25.414719,-111.05896,1.0,0,0,0,0,def
78,25.453522,-110.982574,0.0,0,0,0,0,def
79,25.492271,-110.9061,0.0,0,0,0,0,def
80,25.530937,-110.829544,0.0,0,0,0,0,def
81,25.569565,-110.7529,0.0,0,0,0,0,def
82,25.608124,-110.67619,0.0,0,0,0,0,def
83,25.646645,-110.599396,0.0,0,0,0,0,def
84,25.68509,-110.52252,0.0,0,0,0,0,def
85,25.72348,-110.44556,0.0,0,0,0,0,def
86,25.76181,-110.3685,0.0,0,0,0,0,def
87,25.80008,-110.29138,0.0,0,0,0,0,def
88,25.838303,-110.21417,0.0,0,0,0,0,def
89,25.876465,-110.13687,0.0,0,0,0,0,def
90,25.914543,-110.05951,0.0,0,0,0,0,def
91,25.95259,-109.982056,0.0,0,0,0,0,def
92,25.990562,-109.90451,0.0,0,0,0,0,def
93,26.02848,-109.826904,0.0,0,0,0,0,def
94,26.066338,-109.74921,0.0,0,0,0,0,def
95,26.10413,-109.67142,0.0,0,0,0,0,def
96,26.141869,-109.59355,0.0,0,0,0,0,def
97,26.179543,-109.51561,0.0,0,0,0,0,def
98,26.217155,-109.43758,0.0,0,0,0,0,def
99,26.254723,-109.35947,0.0,0,0,0,0,def
100,26.292198,-109.28128,0.0,0,0,0,0,def
101,26.329643,-109.203,1.0,0,0,0,0,def
102,26.367004,-109.124664,1.0,0,0,0,0,def
103,26.404324,-109.04622,1.0,0,0,0,0,def
104,26.44157,-108.96771,1.0,0,0,0,0,def
105,26.478752,-108.8891,1.0,0,0,0,0,def
106,26.51588,-108.810425,1.0,0,0,0,0,def
107,26.55294,-108.73166,1.0,0,0,0,0,def
108,26.589947,-108.65283,1.0,0,0,0,0,def
109,26.626884,-108.5739,1.0,0,0,0,0,def
110,26.663761,-108.4949,1.0,0,0,0,0,def
111,26.70057,-108.4158,1.0,0,0,0,0,def
112,26.737324,-108.33664,1.0,0,0,0,0,def
113,26.77401,-108.257385,1.0,0,0,0,0,def
114,26.810646,-108.178055,1.0,0,0,0,0,def
115,26.847198,-108.09865,1.0,0,0,0,0,def
116,26.883694,-108.01915,1.0,0,0,0,0,def
117,26.920128,-107.939575,1.0,0,0,0,0,def
118,26.956497,-107.859924,1.0,0,0,0,0,def
119,26.992813,-107.78018,1.0,0,0,0,0,def
120,27.029049,-107.70038,1.0,0,0,0,0,def
121,27.06522,-107.62047,1.0,0,0,0,0,def
122,27.101337,-107.5405,1.0,0,0,0,0,def
123,27.137394,-107.460434,1.0,0,0,0,0,def
124,27.17337,-107.38028,1.0,0,0,0,0,def
125,27.20929,-107.300064,1.0,0,0,0,0,def
126,27.245148,-107.21976,1.0,0,0,0,0,def
127,27.280937,-107.13937,1.0,0,0,0,0,def
128,27.316658,-107.0589,1.0,0,0,0,0,def
129,27.352322,-106.97836,1.0,0,0,0,0,def
130,27.387913,-106.897736,1.0,0,0,0,0,def
131,27.423435,-106.81702,1.0,0,0,0,0,def
132,27.458897,-106.73624,1.0,0,0,0,0,def
133,27.494286,-106.655365,1.0,0,0,0,0,def
134,27.529617,-106.57442,1.0,0,0,0,0,def
135,27.56488,-106.49339,1.0,0,0,0,0,def
136,27.60007,-106.41228,1.0,0,0,0,0,def
137,27.635204,-106.331085,1.0,0,0,0,0,def
138,27.670265,-106.24982,1.0,0,0,0,0,def
139,27.705257,-106.16846,1.0,0,0,0,0,def
140,27.740192,-106.087036,1.0,0,0,0,0,def
141,27.775055,-106.00552,1.0,0,0,0,0,def
142,27.809849,-105.92392,1.0,0,0,0,0,def
143,27.844566,-105.842255,1.0,0,0,0,0,def
144,27.879223,-105.7605,1.0,0,0,0,0,def
145,27.913815,-105.678665,1.0,0,0,0,0,def
146,27.94833,-105.596756,1.0,0,0,0,0,def
147,27.982796,-105.51477,1.0,0,0,0,0,def
148,28.017162,-105.43269,1.0,0,0,0,0,def
149,28.051487,-105.35054,1.0,0,0,0,0,def
150,28.085732,-105.26831,1.0,0,0,0,0,def
151,28.119911,-105.18599,1.0,0,0,0,0,def
152,28.154018,-105.10361,1.0,0,0,0,0,def
153,28.18806,-105.02113,1.0,0,0,0,0,def
154,28.222027,-104.93858,1.0,0,0,0,0,def
155,28.255928,-104.85594,1.0,0,0,0,0,def
156,28.289757,-104.77324,1.0,0,0,0,0,def
157,28.323532,-104.690445,1.0,0,0,0,0,def
158,28.357212,-104.607574,1.0,0,0,0,0,def
159,28.390831,-104.52463,1.0,0,0,0,0,def
160,28.424385,-104.441605,1.0,0,0,0,0,def
161,28.457863,-104.358505,1.0,0,0,0,0,def
162,28.491287,-104.275314,1.0,0,0,0,0,def
163,28.524612,-104.19205,1.0,0,0,0,0,def
164,28.557888,-104.1087,1.0,0,0,0,0,def
165,28.591076,-104.0253,1.0,0,0,0,0,def
166,28.624203,-103.94177,1.0,0,0,0,0,def
167,28.65726,-103.858215,1.0,0,0,0,0,def
168,28.690243,-103.774536,1.0,0,0,0,0,def
169,28.723152,-103.69083,1.0,0,0,0,0,def
170,28.755985,-103.606995,1.0,0,0,0,0,def
171,28.788765,-103.52313,1.0,0,0,0,0,def
172,28.82146,-103.43915,1.0,0,0,0,0,def
173,28.85408,-103.3551,1.0,0,0,0,0,def
174,28.886627,-103.270966,1.0,0,0,0,0,def
175,28.919117,-103.18677,1.0,0,0,0,0,def
176,28.951511,-103.10248,1.0,0,0,0,0,def
177,28.983852,-103.01813,1.0,0,0,0,0,def
178,29.016098,-102.933685,1.0,0,0,0,0,def
179,29.04829,-102.84918,1.0,0,0,0,0,def
180,29.080406,-102.76459,1.0,0,0,0,0,def
181,29.112446,-102.6799,1.0,0,0,0,0,def
182,29.144424,-102.59515,1.0,0,0,0,0,def
183,29.176308,-102.510315,1.0,0,0,0,0,def
184,29.208122,-102.425415,1.0,0,0,0,0,def
185,29.239876,-102.340454,1.0,0,0,0,0,def
186,29.27155,-102.25537,1.0,0,0,0,0,def
187,29.303131,-102.17023,1.0,0,0,0,0,def
188,29.33466,-102.08502,1.0,0,0,0,0,def
189,29.3661,-101.999756,1.0,0,0,0,0,def
190,29.397476,-101.91437,1.0,0,0,0,0,def
191,29.428772,-101.82892,1.0,0,0,0,0,def
192,29.46,-101.74341,1.0,0,0,0,0,def
193,29.491138,-101.65781,1.0,0,0,0,0,def
194,29.522217,-101.57214,1.0,0,0,0,0,def
195,29.553211,-101.48639,1.0,0,0,0,0,def
196,29.584118,-101.40057,1.0,0,0,0,0,def
197,29.614971,-101.31467,1.0,0,0,0,0,def
198,29.64574,-101.2287,1.0,0,0,0,0,def
199,29.676434,-101.14264,1.0,0,0,0,0,def
200,29.707043,-101.05652,1.0,0,0,0,0,def
201,29.73759,-100.97031,1.0,0,0,0,0,def
202,29.76804,-100.88403,1.0,0,0,0,0,def
203,29.798443,-100.79767,1.0,0,0,0,0,def
204,29.828743,-100.71124,1.0,0,0,0,0,def
205,29.858978,-100.624725,1.0,0,0,0,0,def
206,29.889126,-100.53815,1.0,0,0,0,0,def
207,29.919212,-100.45148,1.0,0,0,0,0,def
208,29.949211,-100.364746,1.0,0,0,0,0,def
209,29.97913,-100.277954,1.0,0,0,0,0,def
210,30.008976,-100.19107,1.0,0,0,0,0,def
211,30.038742,-100.104126,1.0,0,0,0,0,def
212,30.06844,-100.01709,1.0,0,0,0,0,def
213,30.09805,-99.92996,1.0,0,0,0,0,def
214,30.127575,-99.84277,1.0,0,0,0,0,def
215,30.157036,-99.75552,1.0,0,0,0,0,def
216,30.186413,-99.66821,1.0,0,0,0,0,def
217,30.215714,-99.58081,1.0,0,0,0,0,def
218,30.244926,-99.49332,1.0,0,0,0,0,def
219,30.274063,-99.40576,1.0,0,0,0,0,def
220,30.30312,-99.318146,1.0,0,0,0,0,def
221,30.332108,-99.23047,1.0,0,0,0,0,def
222,30.361012,-99.14267,1.0,0,0,0,0,def
223,30.389828,-99.05484,1.0,0,0,0,0,def
224,30.418568,-98.96692,1.0,0,0,0,0,def
225,30.447235,-98.87891,1.0,0,0,0,0,def
226,30.475826,-98.79086,1.0,0,0,0,0,def
227,30.504314,-98.70273,1.0,0,0,0,0,def
228,30.532742,-98.6145,1.0,0,0,0,0,def
229,30.56108,-98.526245,1.0,0,0,0,0,def
230,30.589344,-98.43787,1.0,0,0,0,0,def
231,30.617527,-98.34943,1.0,0,0,0,0,def
232,30.645626,-98.260956,1.0,0,0,0,0,def
233,30.673649,-98.17236,1.0,0,0,0,0,def
234,30.701584,-98.08374,1.0,0,0,0,0,def
235,30.729439,-97.994995,1.0,0,0,0,0,def
236,30.757225,-97.90622,1.0,0,0,0,0,def
237,30.78492,-97.81738,1.0,0,0,0,0,def
238,30.81252,-97.728455,1.0,0,0,0,0,def
239,30.840054,-97.639435,1.0,0,0,0,0,def
240,30.867504,-97.550354,1.0,0,0,0,0,def
241,30.894867,-97.46121,1.0,0,0,0,0,def
242,30.922153,-97.37201,1.0,0,0,0,0,def
243,30.949356,-97.282715,1.0,0,0,0,0,def
244,30.976467,-97.19336,1.0,0,0,0,0,def
245,31.003513,-97.10394,1.0,0,0,0,0,def
246,31.030464,-97.014435,1.0,0,0,0,0,def
247,31.057335,-96.924866,1.0,0,0,0,0,def
248,31.08413,-96.835236,1.0,0,0,0,0,def
249,31.110836,-96.745514,1.0,0,0,0,0,def
250,31.137455,-96.65576,1.0,0,0,0,0,def
251,31.16399,-96.56589,1.0,0,0,0,0,def
252,31.190449,-96.47598,1.0,0,0,0,0,def
253,31.21682,-96.38599,1.0,0,0,0,0,def
254,31.24311,-96.29593,1.0,0,0,0,0,def
255,31.26931,-96.20581,1.0,0,0,0,0,def
256,31.295437,-96.1156,1.0,0,0,0,0,def
257,31.321472,-96.02536,1.0,0,0,0,0,def
258,31.347412,-95.93503,1.0,0,0,0,0,def
259,31.373287,-95.844604,1.0,0,0,0,0,def
260,31.399063,-95.75415,1.0,0,0,0,0,def
261,31.424767,-95.663635,1.0,0,0,0,0,def
262,31.450386,-95.57303,1.0,0,0,0,0,def
263,31.47591,-95.48236,1.0,0,0,0,0,def
264,31.501358,-95.3916,1.0,0,0,0,0,def
265,31.526707,-95.30078,1.0,0,0,0,0,def
266,31.551983,-95.20993,1.0,0,0,0,0,def
267,31.577175,-95.11899,1.0,0,0,0,0,def
268,31.602276,-95.027985,1.0,0,0,0,0,def
269,31.627289,-94.93689,1.0,0,0,0,0,def
270,22.331947,-116.74136,0.0,0,0,0,0,def
271,22.374748,-116.67122,0.0,0,0,0,0,def
272,22.417519,-116.60101,0.0,0,0,0,0,def
273,22.460228,-116.530716,0.0,0,0,0,0,def
274,22.502884,-116.46033,0.0,0,0,0,0,def
275,22.54551,-116.38988,0.0,0,0,0,0,def
276,22.588089,-116.319336,0.0,0,0,0,0,def
277,22.630615,-116.24872,0.0,0,0,0,0,def
278,22.673111,-116.17801,0.0,0,0,0,0,def
279,22.715553,-116.10724,0.0,0,0,0,0,def
280,22.757935,-116.03636,0.0,0,0,0,0,def
281,22.800278,-115.96542,0.0,0,0,0,0,def
282,22.842583,-115.89438,0.0,0,0,0,0,def
283,22.884827,-115.82327,0.0,0,0,0,0,def
284,22.927032,-115.75209,0.0,0,0,0,0,def
285,22.9692,-115.68082,0.0,0,0,0,0,def
286,23.011292,-115.60947,0.0,0,0,0,0,def
287,23.053368,-115.538025,0.0,0,0,0,0,def
288,23.095367,-115.46651,0.0,0,0,0,0,def
289,23.13733,-115.39491,0.0,0,0,0,0,def
290,23.179268,-115.32324,0.0,0,0,0,0,def
291,23.221123,-115.251465,0.0,0,0,0,0,def
292,23.262932,-115.17963,0.0,0,0,0,0,def
293,23.304718,-115.1077,0.0,0,0,0,0,def
294,23.346436,-115.035706,0.0,0,0,0,0,def
295,23.388115,-114.96361,0.0,0,0,0,0,def
296,23.429733,-114.89143,0.0,0,0,0,0,def
297,23.471313,-114.81918,0.0,0,0,0,0,def
298,23.512833,-114.74686,0.0,0,0,0,0,def
299,23.554314,-114.67444,0.0,0,0,0,0,def
300,23.595726,-114.60193,0.0,0,0,0,0,def
301,23.637115,-114.52936,0.0,0,0,0,0,def
302,23.678436,-114.456696,0.0,0,0,0,0,def
303,23.719719,-114.38396,0.0,0,0,0,0,def
304,23.76094,-114.31113,0.0,0,0,0,0,def
305,23.802116,-114.23822,0.0,0,0,0,0,def
306,23.843246,-114.16522,0.0,0,0,0,0,def
307,23.884315,-114.09216,0.0,0,0,0,0,def
308,23.925339,-114.01901,0.0,0,0,0,0,def
309,23.966316,-113.94577,0.0,0,0,0,0,def
310,24.007233,-113.87245,0.0,0,0,0,0,def
311,24.048103,-113.79906,0.0,0,0,0,0,def
312,24.08892,-113.72557,0.0,0,0,0,0,def
313,24.129677,-113.65201,0.0,0,0,0,0,def
314,24.170403,-113.57837,0.0,0,0,0,0,def
315,24.211052,-113.50464,0.0,0,0,0,0,def
316,24.251663,-113.43083,0.0,0,0,0,0,def
317,24.292213,-113.35695,0.0,0,0,0,0,def
318,24.332726,-113.28296,0.0,0,0,0,0,def
319,24.373161,-113.20891,0.0,0,0,0,0,def
320,24.413574,-113.134766,0.0,0,0,0,0,def
321,24.453918,-113.06055,0.0,0,0,0,0,def
322,24.494194,-112.98625,0.0,0,0,0,0,def
323,24.534431,-112.911865,0.0,0,0,0,0,def
324,24.574615,-112.8374,0.0,0,0,0,0,def
325,24.614754,-112.76285,0.0,0,0,0,0,def
326,24.654823,-112.68823,0.0,0,0,0,0,def
327,24.694847,-112.61351,0.0,0,0,0,0,def
328,24.734818,-112.53871,0.0,0,0,0,0,def
329,24.774734,-112.46384,0.0,0,0,0,0,def
330,24.81459,-112.388885,0.0,0,0,0,0,def
331,24.8544,-112.31384,0.0,0,0,0,0,def
332,24.89415,-112.23871,1.0,0,0,0,0,def
333,24.933838,-112.1635,1.0,0,0,0,0,def
334,24.973473,-112.08821,1.0,0,0,0,0,def
335,25.013062,-112.01285,1.0,0,0,0,0,def
336,25.052597,-111.93739,1.0,0,0,0,0,def
337,25.092056,-111.86186,1.0,0,0,0,0,def
338,25.131477,-111.78624,1.0,0,0,0,0,def
339,25.170837,-111.71054,1.0,0,0,0,0,def
340,25.210136,-111.634766,1.0,0,0,0,0,def
341,25.249397,-111.5589,1.0,0,0,0,0,def
342,25.288582,-111.48294,1.0,0,0,0,0,def
343,25.32772,-111.40692,1.0,0,0,0,0,def
344,25.366798,-111.33081,1.0,0,0,0,0,def
345,25.405815,-111.25462,1.0,0,0,0,0,def
346,25.444786,-111.178345,1.0,0,0,0,0,def
347,25.48368,-111.10199,1.0,0,0,0,0,def
348,25.522537,-111.02554,0.0,0,0,0,0,def
349,25.561325,-110.949036,0.0,0,0,0,0,def
350,25.600052,-110.87242,0.0,0,0,0,0,def
351,25.63874,-110.795746,0.0,0,0,0,0,def
352,25.677353,-110.71896,0.0,0,0,0,0,def
353,25.715912,-110.64212,0.0,0,0,0,0,def
354,25.75441,-110.565186,0.0,0,0,0,0,def
355,25.792854,-110.488174,0.0,0,0,0,0,def
356,25.831238,-110.41107,0.0,0,0,0,0,def
357,25.869568,-110.33389,0.0,0,0,0,0,def
358,25.90783,-110.25664,0.0,0,0,0,0,def
359,25.946037,-110.17929,0.0,0,0,0,0,def
360,25.984184,-110.10187,0.0,0,0,0,0,def
361,26.02227,-110.02435,0.0,0,0,0,0,def
362,26.060303,-109.94678,0.0,0,0,0,0,def
363,26.098263,-109.86911,0.0,0,0,0,0,def
364,26.136177,-109.79135,0.0,0,0,0,0,def
365,26.174015,-109.71352,0.0,0,0,0,0,def
366,26.2118,-109.63559,0.0,0,0,0,0,def
367,26.249538,-109.5576,0.0,0,0,0,0,def
368,26.287193,-109.47952,0.0,0,0,0,0,def
369,26.324806,-109.40135,0.0,0,0,0,0,def
370,26.362358,-109.323105,0.0,0,0,0,0,def
371,26.399822,-109.24478,1.0,0,0,0,0,def
372,26.437252,-109.16638,1.0,0,0,0,0,def
373,26.474606,-109.08789,1.0,0,0,0,0,def
374,26.51192,-109.00931,1.0,0,0,0,0,def
375,26.549145,-108.930664,1.0,0,0,0,0,def
376,26.586327,-108.85193,1.0,0,0,0,0,def
377,26.623436,-108.7731,1.0,0,0,0,0,def
378,26.660492,-108.694214,1.0,0,0,0,0,def
379,26.697475,-108.615234,1.0,0,0,0,0,def
380,26.734406,-108.53616,1.0,0,0,0,0,def
381,26.771263,-108.457016,1.0,0,0,0,0,def
382,26.808064,-108.37779,1.0,0,0,0,0,def
383,26.844795,-108.29849,1.0,0,0,0,0,def
384,26.881481,-108.2191,1.0,0,0,0,0,def
385,26.918083,-108.13963,1.0,0,0,0,0,def
386,26.954632,-108.060074,1.0,0,0,0,0,def
387,26.991127,-107.98044,1.0,0,0,0,0,def
388,27.027546,-107.90073,1.0,0,0,0,0,def
389,27.0639,-107.82094,1.0,0,0,0,0,def
390,27.100185,-107.74106,1.0,0,0,0,0,def
391,27.136402,-107.6611,1.0,0,0,0,0,def
392,27.172577,-107.581055,1.0,0,0,0,0,def
393,27.208675,-107.500946,1.0,0,0,0,0,def
394,27.244705,-107.420746,1.0,0,0,0,0,def
395,27.280685,-107.340454,1.0,0,0,0,0,def
396,27.31657,-107.260086,1.0,0,0,0,0,def
397,27.35242,-107.17964,1.0,0,0,0,0,def
398,27.388184,-107.09912,1.0,0,0,0,0,def
399,27.423893,-107.01851,1.0,0,0,0,0,def
400,27.459534,-106.93782,1.0,0,0,0,0,def
401,27.495113,-106.857056,1.0,0,0,0,0,def
402,27.53062,-106.7762,1.0,0,0,0,0,def
403,27.56607,-106.69527,1.0,0,0,0,0,def
404,27.601444,-106.61426,1.0,0,0,0,0,def
405,27.63675,-106.53317,1.0,0,0,0,0,def
406,27.672,-106.451996,1.0,0,0,0,0,def
407,27.707169,-106.37074,1.0,0,0,0,0,def
408,27.742283,-106.2894,1.0,0,0,0,0,def
409,27.77732,-106.20799,1.0,0,0,0,0,def
410,27.812294,-106.126495,1.0,0,0,0,0,def
411,27.84721,-106.04492,1.0,0,0,0,0,def
412,27.88205,-105.96326,1.0,0,0,0,0,def
413,27.91682,-105.88153,1.0,0,0,0,0,def
414,27.951527,-105.79971,1.0,0,0,0,0,def
415,27.986168,-105.717804,1.0,0,0,0,0,def
416,28.020737,-105.63583,1.0,0,0,0,0,def
417,28.055237,-105.55377,1.0,0,0,0,0,def
418,28.08966,-105.47165,1.0,0,0,0,0,def
419,28.124023,-105.38942,1.0,0,0,0,0,def
420,28.158329,-105.30713,1.0,0,0,0,0,def
421,28.192554,-105.22475,1.0,0,0,0,0,def
422,28.2267,-105.14229,1.0,0,0,0,0,def
423,28.260788,-105.05975,1.0,0,0,0,0,def
424,28.294811,-104.97713,1.0,0,0,0,0,def
425,28.32875,-104.89444,1.0,0,0,0,0,def
426,28.362629,-104.81166,1.0,0,0,0,0,def
427,28.396439,-104.728806,1.0,0,0,0,0,def
428,28.430183,-104.645874,1.0,0,0,0,0,def
429,28.463844,-104.56285,1.0,0,0,0,0,def
430,28.49744,-104.47977,1.0,0,0,0,0,def
431,28.530972,-104.396576,1.0,0,0,0,0,def
432,28.564419,-104.313324,1.0,0,0,0,0,def
433,28.597813,-104.229996,1.0,0,0,0,0,def
434,28.631123,-104.14659,1.0,0,0,0,0,def
435,28.664364,-104.063095,1.0,0,0,0,0,def
436,28.69754,-103.97952,1.0,0,0,0,0,def
437,28.730637,-103.895874,1.0,0,0,0,0,def
438,28.763668,-103.812164,1.0,0,0,0,0,def
439,28.796623,-103.72833,1.0,0,0,0,0,def
440,28.829514,-103.64447,1.0,0,0,0,0,def
441,28.862324,-103.560486,1.0,0,0,0,0,def
442,28.895061,-103.47647,1.0,0,0,0,0,def
443,28.927738,-103.392334,1.0,0,0,0,0,def
444,28.960323,-103.308136,1.0,0,0,0,0,def
445,28.992855,-103.22388,1.0,0,0,0,0,def
446,29.0253,-103.13953,1.0,0,0,0,0,def
447,29.057682,-103.055084,1.0,0,0,0,0,def
448,29.089989,-102.97058,1.0,0,0,0,0,def
449,29.122211,-102.88599,1.0,0,0,0,0,def
450,29.154377,-102.80133,1.0,0,0,0,0,def
451,29.186466,-102.71655,1.0,0,0,0,0,def
452,29.218472,-102.631744,1.0,0,0,0,0,def
453,29.250416,-102.546844,1.0,0,0,0,0,def
454,29.28228,-102.46185,1.0,0,0,0,0,def
455,29.31406,-102.37683,1.0,0,0,0,0,def
456,29.34578,-102.29169,1.0,0,0,0,0,def
457,29.37741,-102.20648,1.0,0,0,0,0,def
458,29.408978,-102.121185,1.0,0,0,0,0,def
459,29.440464,-102.03583,1.0,0,0,0,0,def
460,29.471886,-101.95038,1.0,0,0,0,0,def
461,29.503227,-101.86487,1.0,0,0,0,0,def
462,29.534496,-101.77927,1.0,0,0,0,0,def
463,29.565685,-101.6936,1.0,0,0,0,0,def
464,29.596802,-101.60785,1.0,0,0,0,0,def
465,29.62783,-101.52203,1.0,0,0,0,0,def
466,29.658798,-101.43613,1.0,0,0,0,0,def
467,29.689686,-101.35016,1.0,0,0,0,0,def
468,29.72049,-101.2641,1.0,0,0,0,0,def
469,29.751232,-101.17795,1.0,0,0,0,0,def
470,29.781895,-101.091736,1.0,0,0,0,0,def
471,29.812477,-101.00546,1.0,0,0,0,0,def
472,29.842983,-100.9191,1.0,0,0,0,0,def
473,29.873405,-100.83267,1.0,0,0,0,0,def
474,29.903763,-100.746155,1.0,0,0,0,0,def
475,29.934036,-100.65958,1.0,0,0,0,0,def
476,29.964233,-100.57291,1.0,0,0,0,0,def
477,29.994354,-100.486176,1.0,0,0,0,0,def
478,30.024399,-100.39935,1.0,0,0,0,0,def
479,30.054363,-100.3125,1.0,0,0,0,0,def
480,30.084251,-100.225525,1.0,0,0,0,0,def
481,30.11406,-100.13849,1.0,0,0,0,0,def
482,30.143791,-100.05139,1.0,0,0,0,0,def
483,30.173447,-99.96417,1.0,0,0,0,0,def
484,30.203022,-99.87692,1.0,0,0,0,0,def
485,30.232521,-99.78958,1.0,0,0,0,0,def
486,30.261932,-99.70218,1.0,0,0,0,0,def
487,30.291267,-99.614685,1.0,0,0,0,0,def
488,30.320534,-99.52713,1.0,0,0,0,0,def
489,30.349712,-99.439514,1.0,0,0,0,0,def
490,30.378819,-99.35181,1.0,0,0,0,0,def
491,30.40784,-99.26404,1.0,0,0,0,0,def
492,30.436787,-99.17615,1.0,0,0,0,0,def
493,30.465641,-99.08823,1.0,0,0,0,0,def
494,30.494427,-99.000244,1.0,0,0,0,0,def
495,30.523132,-98.91217,1.0,0,0,0,0,def
496,30.55175,-98.824005,1.0,0,0,0,0,def
497,30.580303,-98.73578,1.0,0,0,0,0,def
498,30.60876,-98.64749,1.0,0,0,0,0,def
499,30.637142,-98.55914,1.0,0,0,0,0,def
500,30.66544,-98.4707,1.0,0,0,0,0,def
501,30.693657,-98.38217,1.0,0,0,0,0,def
502,30.721802,-98.29358,1.0,0,0,0,0,def
503,30.749859,-98.204956,1.0,0,0,0,0,def
504,30.777832,-98.11621,1.0,0,0,0,0,def
505,30.80574,-98.027405,1.0,0,0,0,0,def
506,30.83355,-97.93854,1.0,0,0,0,0,def
507,30.86129,-97.84961,1.0,0,0,0,0,def
508,30.888943,-97.76056,1.0,0,0,0,0,def
509,30.916512,-97.67148,1.0,0,0,0,0,def
510,30.943989,-97.58234,1.0,0,0,0,0,def
511,30.971397,-97.4931,1.0,0,0,0,0,def
512,30.998718,-97.40381,1.0,0,0,0,0,def
513,31.02597,-97.31442,1.0,0,0,0,0,def
514,31.05312,-97.224976,1.0,0,0,0,0,def
515,31.080204,-97.13547,1.0,0,0,0,0,def
